frame,cid,orig_x,orig_y,cvat_x,cvat_y,dx,dy,dist_px
4,13,232.88671875,326.0,217.4,327.3,-15.486718749999994,1.3000000000000114,15.541185850558554
4,14,240.88671875,435.25,237.0,445.6,-3.88671875,10.350000000000023,11.055726237638215
4,15,251.69921875,572.26171875,262.0,584.7,10.30078125,12.438281250000045,16.14982770231479
4,16,306.1328125,955.16796875,316.4,951.3,10.267187499999977,-3.8679687500000455,10.971614348450856
4,17,1027.78515625,330.0,1028.5,327.4,0.71484375,-2.6000000000000227,2.6964794801581897
4,18,1142.36328125,380.4375,1136.0,381.6,-6.36328125,1.1625000000000227,6.46859756953558
4,19,1317.62890625,460.25,1296.1,460.2,-21.52890625000009,-0.05000000000001137,21.528964311394382
4,20,1525.31640625,561.33203125,1494.8,556.5,-30.516406250000045,-4.83203125,30.89659490002124
4,21,1335.30078125,407.25,1333.1,405.8,-2.200781250000091,-1.4499999999999886,2.635514771416
4,22,1340.48828125,357.859375,1344.2,353.0,3.7117187500000455,-4.859375,6.1147674910602206
4,23,1589.75390625,452.0,1588.7,443.3,-1.0539062499999545,-8.699999999999989,8.763601906966608
4,24,1198.30078125,271.421875,1208.1,264.1,9.799218749999909,-7.321874999999977,12.23251983959047
4,25,1322.87890625,310.31640625,1326.6,302.9,3.721093749999909,-7.416406250000023,8.297567135090128
4,26,1442.31640625,350.0,1446.8,343.7,4.4835937499999545,-6.300000000000011,7.732568325921136
4,27,1699.58203125,438.0,1712.2,431.2,12.617968750000045,-6.800000000000011,14.33363650215736
4,28,1899.59765625,508.578125,1899.6,508.58,0.0023437499999090505,0.0018749999999840838,0.0030014644862156855
4,31,509.8359375,474.25,509.84,474.25,0.004062499999974989,0.0,0.004062499999974989
5,13,229.9150390625,326.0,229.92,326.0,0.0049609374999874944,0.0,0.0049609374999874944
5,14,237.9150390625,435.4375,237.92,435.44,0.0049609374999874944,0.0024999999999977263,0.005555258848944016
5,15,248.5244140625,572.6962890625,248.52,572.7,-0.004414062499989768,0.0037109375000454747,0.0057667152594054515
5,16,302.849609375,956.1259765625,302.85,956.13,0.00039062500002273737,0.0040234374999954525,0.00404235540335241
5,17,1026.5888671875,330.0,1026.59,330.0,0.0011328124999181455,0.0,0.0011328124999181455
5,18,1141.2724609375,380.578125,1141.27,380.58,-0.00246093750001819,0.0018749999999840838,0.0030938387771401554
5,19,1316.9716796875,460.4375,1316.97,460.44,-0.0016796874999727152,0.0024999999999977263,0.003011868207201839
5,20,1524.7373046875,561.4990234375,1524.74,561.5,0.002695312500009095,0.0009765625,0.0028667723643692965
5,21,1334.9755859375,407.4375,1334.98,407.44,0.00441406250001819,0.0024999999999977263,0.005072863861178956
5,22,1340.1162109375,357.89453125,1340.12,357.89,0.0037890624998908606,-0.004531250000013642,0.0059067098448038575
5,23,1589.8154296875,452.25,1589.82,452.25,0.004570312499936335,0.0,0.004570312499936335
5,24,1197.9755859375,271.31640625,1197.98,271.32,0.00441406250001819,0.003593749999993179,0.005692010788510314
5,25,1322.6591796875,310.2373046875,1322.66,310.24,0.0008203125000818545,0.002695312500009095,0.002817378581322684
5,26,1442.4873046875,350.0,1442.49,350.0,0.002695312500009095,0.0,0.002695312500009095
5,27,1699.9365234375,438.0,1699.94,438.0,0.0034765625000545697,0.0,0.0034765625000545697
5,28,1899.9482421875,508.93359375,1899.95,508.93,0.0017578125000454747,-0.003593749999993179,0.004000617933240701
5,31,507.626953125,474.4375,507.63,474.44,0.0030468749999954525,0.0024999999999977263,0.003941249454879242
6,13,226.936279296875,325.75,226.94,325.75,0.0037207031249977263,0.0,0.0037207031249977263
6,14,234.936279296875,435.578125,234.94,435.58,0.0037207031249977263,0.0018749999999840838,0.004166444136707963
6,15,245.643310546875,573.272216796875,245.64,573.27,-0.0033105468750136424,-0.00221679687501819,0.003984207449010783
6,16,299.88720703125,957.844482421875,299.89,957.84,0.0027929687499863576,-0.004482421874968168,0.00528136159561088
6,17,1025.191650390625,329.75,1025.19,329.75,-0.0016503906249454303,0.0,0.0016503906249454303
6,18,1140.204345703125,380.43359375,1140.2,380.43,-0.004345703124954525,-0.003593749999993179,0.005639164362978836
6,19,1316.228759765625,460.578125,1316.23,460.58,0.00124023437501819,0.0018749999999840838,0.0022480672376326014
6,20,1524.302978515625,561.874267578125,1524.3,561.87,-0.0029785156250454747,-0.0042675781249954525,0.005204207757342105
6,21,1334.231689453125,407.578125,1334.23,407.58,-0.00168945312498181,0.0018749999999840838,0.002523861498072174
6,22,1339.587158203125,357.6708984375,1339.59,357.67,0.0028417968749181455,-0.0008984374999840838,0.0029804361123285613
6,23,1589.611572265625,452.4375,1589.61,452.44,-0.0015722656251000444,0.0024999999999977263,0.0029533064852567984
6,24,1197.231689453125,270.9873046875,1197.23,270.99,-0.00168945312498181,0.002695312500009095,0.0031810314890324616
6,25,1322.244384765625,309.927978515625,1322.24,309.93,-0.004384765624990905,0.002021484375006821,0.004828309089577696
6,26,1442.365478515625,350.0,1442.37,350.0,0.004521484374890861,0.0,0.004521484374890861
6,27,1699.952392578125,438.0,1699.95,438.0,-0.0023925781249545253,0.0,0.0023925781249545253
6,28,1900.211181640625,509.2001953125,1900.21,509.2,-0.0011816406249636202,-0.00019531250001136868,0.0011976733858715847
6,31,505.22021484375,474.578125,505.22,474.58,-0.00021484374997271516,0.0018749999999840838,0.0018872686180940574
7,13,223.45220947265625,325.8125,206.3,327.5,-17.15220947265624,1.6875,17.235020917999446
7,14,231.45220947265625,435.68359375,227.6,445.6,-3.8522094726562557,9.916406250000023,10.63835658061254
7,15,241.98248291015625,573.7041625976562,249.4,586.1,7.417517089843756,12.395837402343773,14.44563410458222
7,16,296.1654052734375,958.6333618164062,307.8,954.5,11.634594726562511,-4.13336181640625,12.34700264666212
7,17,1023.8937377929688,329.5625,1023.9,328.3,0.006262207031227263,-1.2624999999999886,1.2625155306913547
7,18,1139.1532592773438,380.5751953125,1128.0,380.6,-11.15325927734375,0.024804687500022737,11.153286859942964
7,19,1315.4215698242188,460.68359375,1291.3,458.8,-24.121569824218795,-1.8835937499999886,24.19500064475514
7,20,1523.7272338867188,562.1557006835938,1494.7,558.0,-29.027233886718705,-4.15570068359375,29.323201654762943
7,21,1333.6737670898438,407.68359375,1329.3,404.6,-4.3737670898437955,-3.0835937499999773,5.351484744558241
7,22,1339.1903686523438,357.753173828125,1341.7,352.2,2.5096313476562955,-5.553173828125011,6.09393051047612
7,23,1589.7086791992188,452.578125,1588.3,442.9,-1.4086791992187955,-9.678125000000023,9.780106369663734
7,24,1196.6737670898438,270.740478515625,1202.9,262.7,6.226232910156341,-8.040478515625011,10.169329919505085
