frame,cid,orig_x,orig_y,cvat_x,cvat_y,dx,dy,dist_px
4,31,103.6875,712.31640625,103.69,712.32,0.0024999999999977263,0.003593750000050022,0.004377789289452858
5,17,816.927734375,514.62890625,816.93,514.63,0.002265624999949978,0.0010937499999954525,0.002515819091844322
5,18,945.423828125,579.9873046875,945.42,579.99,-0.0038281250000409273,0.002695312500009095,0.004681799919757745
5,19,1151.423828125,674.5625,1151.42,674.56,-0.0038281249999272404,-0.0025000000000545697,0.004572148402593772
5,20,1392.861328125,786.9501953125,1392.86,786.95,-0.0013281250001000444,-0.00019531249995452526,0.001342409396767331
5,21,1196.423828125,608.5625,1196.42,608.56,-0.0038281249999272404,-0.0025000000000545697,0.004572148402593772
5,22,1210.7490234375,547.06640625,1210.75,547.07,0.0009765625,0.003593750000050022,0.0037240721501154866
5,23,1502.423828125,655.0,1502.42,655.0,-0.0038281249999272404,0.0,0.0038281249999272404
5,24,1048.2529296875,439.62890625,1048.25,439.63,-0.0029296875,0.0010937499999954525,0.0031271964936898837
5,25,1195.986328125,487.06640625,1195.99,487.07,0.003671875000009095,0.003593749999993179,0.005137869702332161
5,26,1338.1865234375,539.5625,1338.19,539.56,0.0034765625000545697,-0.0025000000000545697,0.004282112424616912
5,27,1648.5419921875,640.75,1648.54,640.75,-0.00199218750003638,0.0,0.00199218750003638
5,31,104.015625,712.2373046875,104.02,712.24,0.004374999999996021,0.002695312500009095,0.005138612115413116
6,17,818.19580078125,514.2216796875,818.2,514.22,0.004199218750045475,-0.0016796874999727152,0.004522697006023957
6,18,946.81787109375,579.490478515625,946.82,579.49,0.002128906250050022,-0.00047851562499090505,0.0021820217746077795
6,19,1153.06787109375,674.421875,1153.07,674.42,0.0021289062499363354,-0.0018750000000409273,0.0028368762435417353
6,20,1394.89599609375,786.962646484375,1394.9,786.96,0.0040039062500909495,-0.00264648437496362,0.004799494224024439
6,21,1198.06787109375,608.171875,1198.07,608.17,0.0021289062499363354,-0.0018750000000409273,0.0028368762435417353
6,22,1212.561767578125,546.5498046875,1212.56,546.55,-0.0017675781250545697,0.00019531249995452526,0.0017783361326841206
6,23,1504.56787109375,654.75,1504.57,654.75,0.0021289062499363354,0.0,0.0021289062499363354
6,24,1049.689697265625,439.2216796875,1049.69,439.22,0.0003027343750545697,-0.0016796874999727152,0.001706750772492654
6,25,1197.48974609375,486.5498046875,1197.49,486.55,0.00025390625000909495,0.00019531250001136868,0.0003203363177261859
6,26,1339.889892578125,539.171875,1339.89,539.17,0.00010742187510004442,-0.0018750000000409273,0.0018780746682183556
6,27,1650.906494140625,640.5625,1650.91,640.56,0.0035058593750818545,-0.0025000000000545697,0.004305931950010611
6,31,103.76171875,711.927978515625,103.76,711.93,-0.001718749999994884,0.002021484374949978,0.0026533941736291873
7,17,819.3968505859375,513.666259765625,819.4,513.67,0.0031494140624772626,0.0037402343749590727,0.004889597336852496
7,18,948.3634033203125,578.8678588867188,948.36,578.87,-0.0034033203124863576,0.0021411132812545475,0.004020815244766521
7,19,1155.0509033203125,674.06640625,1155.05,674.07,-0.0009033203125454747,0.003593750000050022,0.003705539994375555
7,20,1397.4219970703125,787.2219848632812,1397.42,787.22,-0.0019970703124272404,-0.001984863281222715,0.0028156654769209426
7,21,1200.0509033203125,607.87890625,1200.05,607.88,-0.0009033203125454747,0.0010937499999954525,0.0014185473730359895
7,22,1214.4213256835938,545.912353515625,1214.42,545.91,-0.0013256835936772404,-0.0023535156250318323,0.0027011983984546522
7,23,1506.9259033203125,654.5625,1506.93,654.56,0.004096679687563665,-0.0025000000000545697,0.004799248322682373
7,24,1051.0172729492188,438.416259765625,1051.02,438.42,0.00272705078123181,0.003740234375015916,0.00462883993495862
7,25,1199.1173095703125,485.912353515625,1199.12,485.91,0.0026904296873908606,-0.002353515624974989,0.003574555594727196
7,26,1341.6674194335938,538.62890625,1341.67,538.63,0.0025805664063227596,0.0010937499999954525,0.0028027864777630876
7,27,1653.4298706054688,640.421875,1653.43,640.42,0.00012939453131366463,-0.0018750000000409273,0.0018794594821084493
7,31,102.8212890625,711.6959838867188,102.82,711.7,-0.0012890625000068212,0.004016113281295475,0.004217919868504111
8,17,821.7976379394531,513.9996948242188,821.8,514.0,0.0023620605468295253,0.00030517578125,0.0023816931549530355
8,18,950.0225524902344,577.6508941650391,950.02,577.65,-0.00255249023439319,-0.0008941650390852374,0.002704577141402128
8,19,1156.5381774902344,672.7998046875,1156.54,672.8,0.0018225097655886202,0.00019531249995452526,0.001832945394250569
8,20,1401.0664978027344,786.4164886474609,1401.07,786.42,0.0035021972655613354,0.0035113525390215727,0.004959332852329892
8,21,1201.5381774902344,606.9091796875,1201.54,606.91,0.0018225097655886202,0.0008203124999681677,0.001998613129965355
8,22,1216.0659942626953,545.9342651367188,1216.07,545.93,0.004005737304623835,-0.004265136718800022,0.005851266750346565
8,23,1512.1944274902344,653.921875,1512.19,653.92,-0.00442749023432043,-0.0018750000000409273,0.004808148788791405
8,24,1053.512954711914,440.06219482421875,1053.51,440.06,-0.002954711914071595,-0.0021948242187477263,0.003680703172813341
8,25,1201.3379821777344,487.43426513671875,1201.34,487.43,0.0020178222655431455,-0.004265136718743179,0.004718368142153917
8,26,1344.0005645751953,538.2216796875,1344.0,538.22,-0.0005645751953125,-0.0016796874999727152,0.0017720313904462126
8,27,1659.0724029541016,639.81640625,1659.07,639.82,-0.0024029541016261646,0.003593750000050022,0.004323103917023224
8,31,151.865966796875,707.0219879150391,151.87,707.02,0.0040332031250045475,-0.00198791503908069,0.004496502379644609
9,17,823.8482284545898,513.9997711181641,823.85,514.0,0.0017715454101789874,0.0002288818359375,0.0017862698662711514
9,18,951.5169143676758,576.7381706237793,951.52,576.74,0.00308563232420056,0.00182937622071222,0.0035871638096215616
9,19,1158.1536331176758,671.849853515625,1158.15,671.85,-0.0036331176756903005,0.00014648437502273737,0.0036360695424508998
9,20,1404.2998733520508,785.8123664855957,1404.3,785.81,0.00012664794917327526,-0.0023664855957576947,0.00236987210160347
9,21,1203.1536331176758,606.181884765625,1203.15,606.18,-0.0036331176756903005,-0.0018847656250500222,0.004092906730770137
9,22,1217.7994956970215,545.9506988525391,1217.8,545.95,0.0005043029784701503,-0.0006988525390170253,0.0008618099357656582
9,23,1516.8958206176758,653.44140625,1516.9,653.44,0.0041793823243096995,-0.0014062499999454303,0.004409623076306961
9,24,1055.8847160339355,441.29664611816406,1055.88,441.3,-0.004716033935437736,0.0033538818359488687,0.005787011270915937
9,25,1203.7534866333008,488.32569885253906,1203.75,488.33,-0.00348663330078125,0.004301147460921584,0.005536829530941778
9,26,1346.5004234313965,537.916259765625,1346.5,537.92,-0.000423431396484375,0.0037402343749590727,0.0037641263697110643
9,27,1664.0543022155762,639.3623046875,1664.05,639.36,-0.00430221557621735,-0.0023046874999863576,0.004880639644231128
9,31,187.89947509765625,703.5164909362793,187.9,703.52,0.0005249023437556843,0.003509063720684935,0.0035481052219892536
10,17,825.8861713409424,513.999828338623,839.5,511.1,13.613828659057617,-2.899828338623024,13.91924333976742
10,18,953.3876857757568,575.8036279678345,961.2,570.9,7.8123142242432095,-4.903627967834495,9.223763916386924
10,19,1159.8652248382568,670.8873901367188,1154.0,663.1,-5.865224838256836,-7.787390136718727,9.749067008938294
